#file for hw7
#columns are wavelength (micron) and specific luminosity (Lsun/micron)

998.2379272356792,4272.50160656637
992.7366751080054,4392.5902883311055
987.2657401764106,4516.100635643662
981.8249553639516,4642.883717506207
976.4141545144423,4773.179126167959
971.033172387379,4907.081148300017
965.6818446528872,5044.67885627854
960.360007886714,5185.969783850266
955.0674995652262,5331.111521859341
949.8041580604564,5480.3880879942535
944.5698226351619,5633.9184670981
939.3643334379144,5791.566290969603
934.1875314982256,5953.327313811729
929.0392587216817,6119.685670271353
923.9193578851267,6290.7762964604735
918.8276726318542,6466.605539241891
913.7640474668308,6647.076763692253
908.7283277519549,6832.270209369046
903.7203597013254,7022.565068574934
898.7399903765534,7218.15077214683
893.7870676820861,7418.773382031163
888.8614403605626,7625.010233629066
883.9629579881981,7837.087044493413
879.0914709701846,8055.100332875519
874.2468305361285,8278.597522090644
869.4288887355037,8508.236743268988
864.6374984331317,8744.366394727545
859.8725133046937,8987.15726499167
855.1337878322556,9236.314720551469
850.4211772998298,9491.878968064493
845.734537788953,9754.590625049945
841.0737261742887,10024.711009580762
836.4386001192621,10301.84656050287
831.8290180717069,10586.280810086731
827.2448392595477,10878.72173156862
822.6859236864989,11179.397104070313
818.1521321277868,11488.024614785394
813.6433261259035,11804.507681890904
809.1593679863719,12129.871980663605
804.7001207735468,12464.37990412759
800.2654483064299,12807.775231606975
795.8552151545094,13159.658165608726
791.4692866336281,13521.355777921828
787.1075288018668,13893.193081103036
782.769808455457,14275.206949651534
778.4559931247081,14666.597899607545
774.1659510699681,15068.74273351583
769.899551277597,15482.137620138941
765.6566634559637,15906.984564887676
761.4371580314723,16342.414141928472
757.2409061445999,16789.63896997609
753.0677796459654,17249.353761554885
748.9176510924136,17721.94202312426
744.7903937431225,18206.856256629573
740.6858815557372,18704.84856203556
736.6039891825131,19216.746238242715
732.544591966496,19742.941414327135
728.5075659377111,20282.491961688276
724.4927878093753,20835.83437595296
720.5001349741372,21404.593634870183
716.5294855003273,21989.20426803635
712.5807181282386,22589.278913943745
708.6537122664229,23204.59593023213
704.7483479880036,23837.087865717098
700.8645060270206,24487.931956349992
697.0020677747802,25156.559587048076
693.1609152762403,25842.10926342364
689.3409312264031,26546.622293771583
685.541998966733,27270.75678857313
681.7640024815983,28014.58299046537
678.0068263947218,28776.265397396128
674.2703559656634,29558.64305698199
670.5544770863114,30362.760575612454
666.8590762774006,31189.06351073994
663.1840406850466,32036.175255025235
659.5292580772962,32906.70185265773
655.8946168407045,33803.10514923516
652.2800059769239,34724.5283518327
648.6853150993129,35669.10469265571
645.1104344295691,36638.5527652335
641.5552547943714,37634.94702074342
638.0196676220521,38659.04598439641
634.503564939275,39708.89741068109
631.0068393677425,40785.05036866895
627.5293841209151,41891.043532490025
624.0710930007483,43027.71526339997
620.6318603944533,44194.66617772429
617.211581271267,45394.05577655142
613.8101511792487,46629.426636186196
610.4274662420889,47899.19906191199
607.0634231559341,49202.989227655875
603.7179191862374,50538.35204916151
600.3908521646157,51910.41433384257
597.0821204857335,53320.605550102424
593.7916231041991,54769.07690030982
590.5192595314759,56251.68775571148
587.2649298328186,57774.27793916165
584.0285346242161,59339.075587548155
580.8099750693607,60947.1035388057
577.6091528766277,62597.454830584575
574.4259702960723,64292.85668980837
571.2603301164486,66035.3039642372
568.1121356622353,67826.02485737184
564.9812907906888,69660.03573361468
561.8676998889041,71540.92023757851
558.7712678708938,73473.86640562741
555.6919001746879,75460.33628567526
552.629502759442,77496.8335371096
549.5839821025694,79583.84729920841
546.5552451968804,81728.49653130092
543.5431995477467,83934.09550380378
540.5477531702741,86206.47665540026
537.5688145864918,88537.67100230989
534.6062928225631,90933.36843068543
531.6600974060038,93395.55713908238
528.7301383629195,95923.17459126277
525.8163262152602,98509.62950532607
522.9185719780841,101166.56266464981
520.036787156844,103897.04734943523
517.1708837446812,106701.73860470744
514.3207742197407,109573.57148987742
511.4863715424974,112522.61366447371
508.66758915309634,115556.42115818302
505.86434096871193,118679.600443514
503.0765413809181,121880.01642338965
500.30410525307195,125165.5181110878
497.5469479177176,128542.01889903664
494.80498517399633,132011.94998601123
492.0781332850791,135564.78108830884
489.3663089756056,139206.89634437065
486.66942942914426,142949.62079669297
483.9874122856622,146795.77976002233
481.3201756390073,150740.39861001368
478.66763803441216,154783.78143678105
476.0297184660009,158937.83908981198
473.4063363743198,163206.06531303487
470.7974116438752,167585.62858124104
468.2028646006856,172070.65708359558
465.62261600985164,176678.63157112853
463.0565870731326,181413.6172530839
460.50469942654365,186273.4913154776
457.9668751379606,191243.14124136465
455.44303670473926,196346.6635776564
452.933107051351,201590.47394944134
450.4370095270262,206976.49101825326
447.9546679034166,212497.46875208867
445.48600637226315,218198.60105078793
443.0309495430854,224064.85841384105
440.5894224408766,230092.43726825112
438.16135050381314,236261.72950053823
435.74665958098035,242591.10981829997
433.3452759301065,249095.32014978115
430.9571262153091,255779.12443907515
428.5821375048592,262620.6940878376
426.22023726895,269630.8009625767
423.8713533774854,276834.000423383
421.5354140978739,284235.7093863548
419.21234809284095,291828.32049371244
416.90208441824933,299608.7693972374
414.6045525209304,307602.9917907971
412.31968223653337,315817.4127383062
410.04740378738023,324242.25463972107
407.7876477803338,332857.85089440213
405.5403452046819,341707.96377144364
403.30542743002593,350801.1848661228
401.0828262041887,360134.2238600486
398.87247365112626,369676.1422474217
396.67430226885864,379473.4102010063
394.48824492740636,389539.1218797945
392.31423486674004,399915.64091342915
390.15220569474354,410585.36855772336
388.0020913851837,421541.2482252216
385.86382627569685,432799.46636504924
383.737345065782,444366.35377293394
381.6225828148056,456193.67065891775
379.5194749400212,468319.9541265781
377.4279572145937,480779.88678780885
375.34796576564133,493582.71346116986
373.2794370722827,506693.00267569843
371.22230796369706,520126.35273264284
369.176515617197,533927.8215620467
367.1419975563073,548095.4537193904
365.1186916488592,562618.3921530364
363.1065361050914,577494.090712777
361.10546947576387,592777.0293266763
359.11543065028184,608479.1245968181
357.13635885482717,624580.3552303928
355.1681936505052,641032.8958012938
353.2108749314979,657929.6943695729
351.2643429232269,675288.4780519414
349.32853818053087,693107.0211848373
347.40340158584706,711333.9582218993
345.4888743474088,730076.2510309988
343.58489799744746,749471.4708028804
341.6914143904088,769411.2175876778
339.80836570117697,789809.9317717847
337.93569442330687,810744.83874435
336.07334336727035,832255.8167943006
334.22125565870874,854355.5500905692
332.37937473669473,876943.4544515342
330.5476443520076,900091.5673823233
328.72600856541254,923874.583075318
326.9144117459553,948310.2332387149
325.1127985692602,973347.8386415219
323.32111401584325,998974.3501530078
321.5393033694309,1025241.7905644471
319.76731221528786,1052226.3696633112
318.00508643855767,1079876.0553875961
316.25257222260757,1108154.0005982616
314.5097160473875,1137200.5381334594
312.77646468779335,1167039.219187667
311.0527652120433,1197630.973362562
309.33856498006077,1228865.894746629
307.63381164186563,1260935.8452483583
305.93845313597745,1293877.365947137
304.252437687825,1327696.093218074
302.57571380816324,1362470.1047446863
300.9082302915044,1398269.865292767
299.24993621455064,1435049.3414610592
297.6007809346416,1472817.4969296344
295.96071408820575,1511385.9107655962
294.32968558922425,1550935.481324492
292.70764562770063,1591563.7733671807
291.0945446681379,1633295.755869779
289.490333448029,1675935.913004069
287.89496297635026,1719610.019358381
286.308384532065,1764471.3129904713
284.7305496626375,1810567.5577656901
283.1614101825509,1857925.9147355482
281.60091817183843,1906483.4533846586
280.0490259746169,1956365.2985021325
278.50568619763396,2007608.3403150102
276.9708517088198,2060085.5611088697
275.44447563584686,2113677.4197244574
273.9265113646999,2168717.8720475445
272.41691253825167,2225254.5038913395
270.9156330548471,2283229.549149113
269.42262706689604,2342439.038983328
267.93784897947194,2403224.311666732
266.46125344892135,2465681.4621560946
264.99279538147664,2529857.3073782474
263.5324299318815,2595478.2356264284
262.0801125020197,2662823.9451763304
260.6357987395531,2731996.149478011
259.19944453656825,2803011.7768894127
257.77100602822884,2875454.076767459
256.3504395914356,2949686.4701806107
254.93770184349438,3025923.7652241234
253.53274964079205,3104215.448726496
252.1355400774784,3184254.746292305
250.74603048415494,3266229.962297032
249.36417842657323,3348560.8124055653
247.9899417043388,3431151.530603218
246.62327834962085,3515571.911595261
245.26414662587283,3601821.1669745785
243.91250502655595,3690296.4615792413
242.56831227387318,3781056.8533966276
241.23152731750696,3873846.8082031473
239.90210933336732,3968365.9638505382
238.58001772234428,4065293.2734179576
237.26521210906733,4164712.40249685
235.95765234067386,4266545.535435565
234.65729848558203,4370390.230940762
233.36411083227102,4475695.3444868615
232.07804988806953,4583248.343471139
230.799076377948,4693418.681792096
229.527151243321,4805588.955434662
228.26223564085254,4920431.591105648
227.00429094127162,5038172.134188863
225.7532787281917,5158829.252927252
224.50916079693667,5281544.302782227
223.27189915337584,5406979.204147627
222.04145601276275,5535563.3163420055
220.8177937985804,5667371.950123602
219.60087514139585,5801886.036920934
218.3906628777164,5939054.138038656
217.18712004885708,6079607.4709902
215.99020989981005,6223678.7090174155
214.79989587812346,6370630.074277181
213.61614163278477,6520328.836600836
212.4389110131097,6673751.401182364
211.26816806764,6830995.422256629
210.1038770430442,6991595.525928283
208.94600238302596,7154890.335024475
207.79450872723834,7322178.490617453
206.6493609102042,7493611.691719369
205.51052396024227,7668785.8747354485
204.37796309839806,7846903.231594622
203.25164373738343,8029307.76407154
202.13153148051939,8216211.3676899895
201.01759212068524,8407504.730775537
199.9097916392751,8601680.436611839
198.80809620515774,8800212.199204585
197.71247217364476,9003612.623128893
196.6228860854615,9211926.032338511
195.53930466572686,9423697.722325018
194.4616948229364,9639973.718245734
193.390023647951,9861516.079571353
192.32425841299315,10087729.784432882
191.26436657064713,10317903.725714754
190.21031575286398,10552851.424467921
189.16207376997482,10793498.94353413
188.11960860970592,11039987.951049773
187.0828884362029,11291039.533689963
186.05188158905673,11546171.10298491
185.02655658233834,11807441.078855908
184.00688210363649,12075013.819840739
182.9928270131007,12348235.17010712
181.98436034249187,12625985.918764994
180.9814512942356,12910195.455188699
179.98406924048118,13200325.717189198
178.99218372216768,13496715.776258824
178.00576444809215,13797898.83682898
177.02478129398597,14105983.193278903
176.0492043015937,14421422.421281388
175.07900367775915,14744021.392534783
174.1141497935151,15070810.052304983
173.154613183178,15404490.230918983
172.20036454344913,15746083.459204383
171.25137473251905,16095689.767583508
170.3076147691774,16451177.470603347
169.36905583192845,16813564.14437942
168.4356692581107,17183300.067297578
167.50742654302158,17561678.765237935
166.5842993390466,17946321.571235087
165.66625945479404,18337844.482348476
164.75327885423417,18738547.564320784
163.84532965584225,19148651.941593647
162.9423841317482,19565832.527075883
162.0444147068885,19988821.294675726
161.15139395816544,20421615.39034191
160.2632946136085,20864491.777876303
159.38008955154217,21316622.16028802
158.50175179975787,21774744.485490322
157.62825453468895,22241738.973509148
156.75957108059322,22719536.718064222
155.8956749087375,23207314.67339824
155.0365396365868,23700838.073158264
154.18213902700003,24204926.71949081
153.3324469874275,24720600.537073277
152.4874375691151,25247527.3096617
151.64708496631064,25780076.74014024
150.8113635154772,26323024.94396987
149.9802476945083,26878358.852069624
149.1537121219488,27446242.157471634
148.33173155621984,28023298.71972883
147.51428089484824,28611706.17917288
146.70133517369914,29213515.857010666
145.89286956621456,29829037.243680377
145.08885938265433,30452809.34703612
144.28928006934305,31085523.258160003
143.494107207919,31732536.372586004
142.70331651458983,32394181.772165608
141.9168838393901,33066826.73864499
141.13478516544347,33747863.84988644
140.35699660823028,34444078.741319984
139.58349441485743,35155474.51925639
138.81425496333296,35878845.4132822
138.04925476184476,36612287.95428647
137.2884704480435,37361709.8100874
136.53187878832904,38127882.91112236
135.7794566771401,38909233.64260416
